timestamp,input,output
2025-07-12T19:01:59.922581,"{'codIncidencia': 'MOCK_INC0001', 'buzon': 'GR_SAL_COMP_AUTORIZACIONES', 'titulo': 'No puede leer los mensajes de reembolsos', 'solicitante': 'MOCK_NAME', 'estado': 'En curso', 'apertura': '01/01/2025 10:00:00 CEST', 'prioridad': '3 - Media', 'descripcion': 'Error: Indica que los mensajes de aviso de reembolsos la letra aparece en blanco y no se ven bien, los ha tenido de copiar y pegar en documento de texto y ponerlo en negrita para leer mensaje NIF/NIE/Otros: MOCK_NIF Nombre y apellidos: MOCK_NAME Nº de Tarjeta: T: MOCK_CARD Nº de póliza: PO: MOCK_POLICY Fecha de nacimiento: 01/01/1980 Ramo: salud Día y Hora en que se produce el error:01/01/2025-10:00 Email y teléfono de contacto: mock@email.com-MOCK_PHONE', 'historial': [{'Fecha': '02/01/2025 08:00:00 CEST', 'Autor': 'MOCK_NAME', 'CodigoResolucion': None, 'NotasResolucion': None, 'buzonComentario': 'MOCK_BUZON', 'buzonAsignado': 'MOCK_BUZON', 'estado': 'En espera', 'detalle': 'Mensaje de ejemplo de historial.'}, {'Fecha': '03/01/2025 08:00:00 CEST', 'Autor': 'MOCK_NAME', 'CodigoResolucion': 'MOCK_CODE', 'NotasResolucion': 'Mensaje de cierre automático de ejemplo.', 'buzonComentario': 'GR_SAL_COMP_AUTORIZACIONES', 'buzonAsignado': 'GR_SAL_COMP_AUTORIZACIONES', 'estado': 'En curso', 'detalle': None}, {'Fecha': '04/01/2025 08:00:00 CEST', 'Autor': 'MOCK_NAME', 'CodigoResolucion': None, 'NotasResolucion': None, 'buzonComentario': 'MOCK_BUZON_CIERRE', 'buzonAsignado': 'MOCK_BUZON', 'estado': 'En curso', 'detalle': 'Reapertura: Se adjunta evidencias del error, pop up avisos de reembolsos, la letra aparece en blanco'}]}","```json
{
  ""poliza"": ""MOCK_POLICY"",
  ""DNI"": null,
  ""emails"": ""mock@email.com"",
  ""telefono"": ""MOCK_PHONE"",
  ""urls"": null,
  ""idServicios"": null
}
```"
2025-07-12T19:02:58.118536,"{'codIncidencia': 'MOCK_INC0002', 'buzon': 'GR_SAL_COMP_AUTORIZACIONES', 'titulo': 'ERROR AL ENVIAR AUTORIZACION', 'solicitante': 'MOCK_NAME', 'estado': 'En curso', 'apertura': '01/01/2025 10:00:00 CEST', 'prioridad': '3 - Media', 'descripcion': 'ERROR AL ENVIAR AUTORIZACION 01/01/2025 10:00H Pantalla en que se produce el error: Al enviar. Contenedor: MOCK_WEB y App MOCK_APP Dispositivo: MOCK_BROWSER y MOCK_DEVICE Documentación: Talón en Captura de pantalla MOCK_NIF MOCK_NAME PO: MOCK_POLICY Email: mock@email.com Tel: MOCK_PHONE', 'historial': []}","```json
{
  ""codIncidencia"": ""MOCK_INC0002"",
  ""poliza"": ""MOCK_POLICY"",
  ""solicitante"": ""MOCK_NAME"",
  ""email"": ""mock@email.com"",
  ""telefono"": ""MOCK_PHONE"",
  ""contenedor"": ""MOCK_WEB"",
  ""app"": ""MOCK_APP"",
  ""dispositivo"": ""MOCK_BROWSER"",
  ""fechaApertura"": ""01/01/2025 10:00:00 CEST""
}
```"
2025-07-12T19:15:42.935185,"{'codIncidencia': 'MOCK_INC0001', 'buzon': 'GR_SAL_COMP_AUTORIZACIONES', 'titulo': 'No puede leer los mensajes de reembolsos', 'solicitante': 'MOCK_NAME', 'estado': 'En curso', 'apertura': '01/01/2025 10:00:00 CEST', 'prioridad': '3 - Media', 'descripcion': 'Error: Indica que los mensajes de aviso de reembolsos la letra aparece en blanco y no se ven bien, los ha tenido de copiar y pegar en documento de texto y ponerlo en negrita para leer mensaje NIF/NIE/Otros: MOCK_NIF Nombre y apellidos: MOCK_NAME Nº de Tarjeta: T: MOCK_CARD Nº de póliza: PO: MOCK_POLICY Fecha de nacimiento: 01/01/1980 Ramo: salud Día y Hora en que se produce el error:01/01/2025-10:00 Email y teléfono de contacto: mock@email.com-MOCK_PHONE', 'historial': [{'Fecha': '02/01/2025 08:00:00 CEST', 'Autor': 'MOCK_NAME', 'CodigoResolucion': None, 'NotasResolucion': None, 'buzonComentario': 'MOCK_BUZON', 'buzonAsignado': 'MOCK_BUZON', 'estado': 'En espera', 'detalle': 'Mensaje de ejemplo de historial.'}, {'Fecha': '03/01/2025 08:00:00 CEST', 'Autor': 'MOCK_NAME', 'CodigoResolucion': 'MOCK_CODE', 'NotasResolucion': 'Mensaje de cierre automático de ejemplo.', 'buzonComentario': 'GR_SAL_COMP_AUTORIZACIONES', 'buzonAsignado': 'GR_SAL_COMP_AUTORIZACIONES', 'estado': 'En curso', 'detalle': None}, {'Fecha': '04/01/2025 08:00:00 CEST', 'Autor': 'MOCK_NAME', 'CodigoResolucion': None, 'NotasResolucion': None, 'buzonComentario': 'MOCK_BUZON_CIERRE', 'buzonAsignado': 'MOCK_BUZON', 'estado': 'En curso', 'detalle': 'Reapertura: Se adjunta evidencias del error, pop up avisos de reembolsos, la letra aparece en blanco'}]}","```json
{
  ""poliza"": ""MOCK_POLICY"",
  ""DNI"": null,
  ""emails"": ""mock@email.com"",
  ""telefono"": ""MOCK_PHONE"",
  ""urls"": null,
  ""idServicios"": null
}
```"
2025-07-12T19:16:41.411021,"{'codIncidencia': 'MOCK_INC0002', 'buzon': 'GR_SAL_COMP_AUTORIZACIONES', 'titulo': 'ERROR AL ENVIAR AUTORIZACION', 'solicitante': 'MOCK_NAME', 'estado': 'En curso', 'apertura': '01/01/2025 10:00:00 CEST', 'prioridad': '3 - Media', 'descripcion': 'ERROR AL ENVIAR AUTORIZACION 01/01/2025 10:00H Pantalla en que se produce el error: Al enviar. Contenedor: MOCK_WEB y App MOCK_APP Dispositivo: MOCK_BROWSER y MOCK_DEVICE Documentación: Talón en Captura de pantalla MOCK_NIF MOCK_NAME PO: MOCK_POLICY Email: mock@email.com Tel: MOCK_PHONE', 'historial': []}","```json
{
  ""codIncidencia"": ""MOCK_INC0002"",
  ""poliza"": ""MOCK_POLICY"",
  ""solicitante"": ""MOCK_NAME"",
  ""email"": ""mock@email.com"",
  ""telefono"": ""MOCK_PHONE"",
  ""contenedor"": ""MOCK_WEB"",
  ""app"": ""MOCK_APP"",
  ""dispositivo"": ""MOCK_BROWSER"",
  ""fechaApertura"": ""01/01/2025 10:00:00 CEST""
}
```"
2025-07-12T19:19:36.822235,"{'codIncidencia': 'MOCK_INC0003', 'buzon': 'GR_SAL_COMP_AUTORIZACIONES', 'titulo': 'Error al cargar documentación general', 'solicitante': 'MOCK_NAME', 'estado': 'En curso', 'apertura': '02/01/2025 09:15:00 CEST', 'prioridad': '2 - Alta', 'descripcion': 'No se puede visualizar la documentación general de la póliza. Error al intentar acceder a los documentos. NIF: MOCK_NIF Nombre: MOCK_NAME Póliza: MOCK_POLICY', 'historial': [{'Fecha': '02/01/2025 10:30:00 CEST', 'Autor': 'MOCK_NAME', 'CodigoResolucion': None, 'NotasResolucion': None, 'buzonComentario': 'MOCK_BUZON', 'buzonAsignado': 'MOCK_BUZON', 'estado': 'En espera', 'detalle': 'Se requiere verificación de permisos de acceso a documentos.'}, {'Fecha': '02/01/2025 14:45:00 CEST', 'Autor': 'MOCK_NAME', 'CodigoResolucion': 'MOCK_CODE', 'NotasResolucion': 'Se ha verificado que el problema está relacionado con la versión del API de documentación.', 'buzonComentario': 'MOCK_BUZON', 'buzonAsignado': 'MOCK_BUZON_TECNICO', 'estado': 'En curso', 'detalle': 'Reasignación a equipo técnico para actualización de API.'}]}","```json
{
  ""poliza"": ""MOCK_POLICY"",
  ""DNI"": ""MOCK_NIF"",
  ""emails"": [],
  ""telefono"": [],
  ""urls"": [],
  ""idServicios"": []
}
```"
2025-07-12T19:20:57.211976,"{'codIncidencia': 'MOCK_INC0004', 'buzon': 'GR_SAL_COMP_AUTORIZACIONES', 'titulo': 'Problema con beneficiarios en reembolsos', 'solicitante': 'MOCK_NAME', 'estado': 'En espera', 'apertura': '02/01/2025 11:30:00 CEST', 'prioridad': '3 - Media', 'descripcion': 'No se visualizan todos los beneficiarios en el módulo de reembolsos. Solo aparece el titular. NIF: MOCK_NIF Nombre: MOCK_NAME Póliza: MOCK_POLICY', 'historial': []}","```json
{
  ""codIncidencia"": ""MOCK_INC0004"",
  ""poliza"": ""MOCK_POLICY"",
  ""NIF"": ""MOCK_NIF"",
  ""nombre"": ""MOCK_NAME""
}
```"
2025-07-12T19:21:56.639100,"{'codIncidencia': 'MOCK_INC0005', 'buzon': 'GR_SAL_COMP_AUTORIZACIONES', 'titulo': 'Error al adjuntar documentación', 'solicitante': 'MOCK_NAME', 'estado': 'En curso', 'apertura': '03/01/2025 14:20:00 CEST', 'prioridad': '2 - Alta', 'descripcion': 'No se puede adjuntar documentación en el proceso de reembolso. El sistema muestra error al intentar subir archivos. NIF: MOCK_NIF Nombre: MOCK_NAME', 'historial': []}","```json
{
  ""codIncidencia"": ""MOCK_INC0005"",
  ""poliza"": null,
  ""DNI"": null,
  ""emails"": null,
  ""telefono"": null,
  ""urls"": null,
  ""idServicios"": null,
  ""solicitante"": ""MOCK_NAME"",
  ""titulo"": ""Error al adjuntar documentación"",
  ""descripcion"": ""No se puede adjuntar documentación en el proceso de reembolso. El sistema muestra error al intentar subir archivos. NIF: MOCK_NIF Nombre: MOCK_NAME""
}
```"
2025-07-12T19:24:34.094554,"{'codIncidencia': 'MOCK_INC0006', 'buzon': 'GR_SAL_COMP_AUTORIZACIONES', 'titulo': 'Problema con IBAN en reembolsos', 'solicitante': 'MOCK_NAME', 'estado': 'En curso', 'apertura': '03/01/2025 16:45:00 CEST', 'prioridad': '3 - Media', 'descripcion': 'Error al validar el IBAN en el proceso de reembolso. El sistema indica que el formato es incorrecto. NIF: MOCK_NIF IBAN: MOCK_IBAN', 'historial': []}","```json
{
  ""codIncidencia"": ""MOCK_INC0006"",
  ""poliza"": null,
  ""DNI"": null,
  ""emails"": null,
  ""telefono"": null,
  ""urls"": null,
  ""idServicios"": null,
  ""IBAN"": ""MOCK_IBAN"",
  ""NIF"": ""MOCK_NIF"",
  ""estado"": ""En curso"",
  ""apertura"": ""03/01/2025 16:45:00 CEST"",
  ""prioridad"": ""3 - Media""
}
```"
2025-07-12T19:26:19.984344,"{'codIncidencia': 'MOCK_INC0007', 'buzon': 'GR_SAL_COMP_AUTORIZACIONES', 'titulo': 'Error en tarjeta digital', 'solicitante': 'MOCK_NAME', 'estado': 'En espera', 'apertura': '04/01/2025 10:00:00 CEST', 'prioridad': '2 - Alta', 'descripcion': 'No se puede visualizar la tarjeta digital. El sistema muestra error al intentar acceder. NIF: MOCK_NIF Nombre: MOCK_NAME', 'historial': [{'Fecha': '04/01/2025 11:20:00 CEST', 'Autor': 'MOCK_NAME', 'CodigoResolucion': None, 'NotasResolucion': None, 'buzonComentario': 'GR_SAL_COMP_AUTORIZACIONES', 'buzonAsignado': 'GR_SAL_COMP_AUTORIZACIONES', 'estado': 'En espera', 'detalle': 'Se ha identificado que el problema ocurre solo con tarjetas de tipo MOCK_TYPE.'}, {'Fecha': '04/01/2025 15:30:00 CEST', 'Autor': 'MOCK_NAME', 'CodigoResolucion': None, 'NotasResolucion': 'Se está trabajando en la actualización del componente de generación de tarjetas digitales.', 'buzonComentario': 'MOCK_BUZON', 'buzonAsignado': 'MOCK_BUZON_TECNICO', 'estado': 'En curso', 'detalle': 'Implementando solución para manejo de tarjetas MOCK_TYPE. | Análisis de adjuntos:  application and settings MAPRE portal secure access network |  about coverage health care individuals MAPRE policies services', 'adjuntos': ['http://localhost:3000/api/adjuntos/imagen001.png', 'http://localhost:3000/api/adjuntos/imagen002.png']}]}","```json
{
  ""poliza"": null,
  ""DNI"": null,
  ""emails"": null,
  ""telefono"": null,
  ""urls"": [
    ""http://localhost:3000/api/adjuntos/imagen001.png"",
    ""http://localhost:3000/api/adjuntos/imagen002.png""
  ],
  ""idServicios"": null,
  ""codIncidencia"": ""MOCK_INC0007"",
  ""titulo"": ""Error en tarjeta digital"",
  ""solicitante"": ""MOCK_NAME"",
  ""buzon"": ""GR_SAL_COMP_AUTORIZACIONES"",
  ""estado"": ""En espera"",
  ""apertura"": ""04/01/2025 10:00:00 CEST"",
  ""prioridad"": ""2 - Alta"",
  ""nombre"": ""MOCK_NAME"",
  ""NIF"": ""MOCK_NIF"",
  ""buzonComentario"": ""GR_SAL_COMP_AUTORIZACIONES"",
  ""buzonAsignado"": ""GR_SAL_COMP_AUTORIZACIONES"",
  ""estado"": ""En espera"",
  ""detalle"": ""Se ha identificado que el problema ocurre solo con tarjetas de tipo MOCK_TYPE.""
}
```"
2025-07-12T19:29:05.085379,"{'codIncidencia': 'MOCK_INC0008', 'buzon': 'GR_SAL_COMP_AUTORIZACIONES', 'titulo': 'Problema con cuadro médico', 'solicitante': 'MOCK_NAME', 'estado': 'En espera', 'apertura': '04/01/2025 15:30:00 CEST', 'prioridad': '3 - Media', 'descripcion': 'Error al acceder al cuadro médico público. Al seleccionar especialidad médica, se descarga archivo HTML en lugar de mostrar la página. NIF: MOCK_NIF', 'historial': []}","```json
{
  ""codIncidencia"": ""MOCK_INC0008"",
  ""poliza"": null,
  ""DNI"": null,
  ""emails"": null,
  ""telefono"": null,
  ""urls"": null,
  ""idServicios"": null,
  ""titulo"": ""Problema con cuadro médico"",
  ""solicitante"": ""MOCK_NAME"",
  ""NIF"": ""MOCK_NIF""
}
```"
2025-07-12T19:30:48.627580,"{'codIncidencia': 'MOCK_INC0009', 'buzon': 'GR_SAL_COMP_AUTORIZACIONES', 'titulo': 'Error en gestión de pólizas', 'solicitante': 'MOCK_NAME', 'estado': 'En espera', 'apertura': '05/01/2025 09:00:00 CEST', 'prioridad': '2 - Alta', 'descripcion': 'No se pueden visualizar los datos de la póliza en el componente de gestión. Error al cargar la información. NIF: MOCK_NIF Póliza: MOCK_POLICY', 'historial': [{'Fecha': '05/01/2025 10:15:00 CEST', 'Autor': 'MOCK_NAME', 'CodigoResolucion': None, 'NotasResolucion': None, 'buzonComentario': 'GR_SAL_COMP_AUTORIZACIONES', 'buzonAsignado': 'GR_SAL_COMP_AUTORIZACIONES', 'estado': 'En curso', 'detalle': 'Se ha identificado que el problema está relacionado con la llamada al API searchByPolicy. | Análisis de adjuntos:  about coverage roadside for insurance MAPRE access access access coverage', 'adjuntos': ['http://localhost:3000/api/adjuntos/imagen003.png']}, {'Fecha': '05/01/2025 13:45:00 CEST', 'Autor': 'MOCK_NAME', 'CodigoResolucion': None, 'NotasResolucion': None, 'buzonComentario': 'GR_SAL_COMP_AUTORIZACIONES', 'buzonAsignado': 'GR_SAL_COMP_AUTORIZACIONES', 'estado': 'En espera', 'detalle': 'Pendiente de confirmación de cambios en el API de MOCK_BUZON. | Análisis de adjuntos:  management and downloads MAPRE access digital onF. your. |  management policy data MAPRE portal access your and your.', 'adjuntos': ['http://localhost:3000/api/adjuntos/imagen004.png', 'http://localhost:3000/api/adjuntos/imagen005.png']}, {'Fecha': '05/01/2025 16:30:00 CEST', 'Autor': 'MOCK_NAME', 'CodigoResolucion': 'MOCK_CODE', 'NotasResolucion': 'Se requiere actualización del componente para adaptarse a la nueva versión del API.', 'buzonComentario': 'GR_SAL_COMP_AUTORIZACIONES', 'buzonAsignado': 'GR_SAL_COMP_AUTORIZACIONES', 'estado': 'Pendiente implantar', 'detalle': 'Se ha identificado la causa raíz y se está trabajando en la solución.'}]}","```json
{
  ""poliza"": [""MOCK_POLICY""],
  ""DNI"": [""MOCK_NIF""],
  ""emails"": [],
  ""telefono"": [],
  ""urls"": [""http://localhost:3000/api/adjuntos/imagen003.png"", ""http://localhost:3000/api/adjuntos/imagen004.png"", ""http://localhost:3000/api/adjuntos/imagen005.png""],
  ""idServicios"": []
}
```"
2025-07-12T19:37:21.127550,"{'codIncidencia': 'MOCK_INC0001', 'buzon': 'GR_SAL_COMP_AUTORIZACIONES', 'titulo': 'No puede leer los mensajes de reembolsos', 'solicitante': 'MOCK_NAME', 'estado': 'En curso', 'apertura': '01/01/2025 10:00:00 CEST', 'prioridad': '3 - Media', 'descripcion': 'Error: Indica que los mensajes de aviso de reembolsos la letra aparece en blanco y no se ven bien, los ha tenido de copiar y pegar en documento de texto y ponerlo en negrita para leer mensaje NIF/NIE/Otros: MOCK_NIF Nombre y apellidos: MOCK_NAME Nº de Tarjeta: T: MOCK_CARD Nº de póliza: PO: MOCK_POLICY Fecha de nacimiento: 01/01/1980 Ramo: salud Día y Hora en que se produce el error:01/01/2025-10:00 Email y teléfono de contacto: mock@email.com-MOCK_PHONE', 'historial': [{'Fecha': '02/01/2025 08:00:00 CEST', 'Autor': 'MOCK_NAME', 'CodigoResolucion': None, 'NotasResolucion': None, 'buzonComentario': 'MOCK_BUZON', 'buzonAsignado': 'MOCK_BUZON', 'estado': 'En espera', 'detalle': 'Mensaje de ejemplo de historial.'}, {'Fecha': '03/01/2025 08:00:00 CEST', 'Autor': 'MOCK_NAME', 'CodigoResolucion': 'MOCK_CODE', 'NotasResolucion': 'Mensaje de cierre automático de ejemplo.', 'buzonComentario': 'GR_SAL_COMP_AUTORIZACIONES', 'buzonAsignado': 'GR_SAL_COMP_AUTORIZACIONES', 'estado': 'En curso', 'detalle': None}, {'Fecha': '04/01/2025 08:00:00 CEST', 'Autor': 'MOCK_NAME', 'CodigoResolucion': None, 'NotasResolucion': None, 'buzonComentario': 'MOCK_BUZON_CIERRE', 'buzonAsignado': 'MOCK_BUZON', 'estado': 'En curso', 'detalle': 'Reapertura: Se adjunta evidencias del error, pop up avisos de reembolsos, la letra aparece en blanco'}]}","```json
{
  ""poliza"": ""MOCK_POLICY"",
  ""DNI"": null,
  ""emails"": ""mock@email.com"",
  ""telefono"": ""MOCK_PHONE"",
  ""urls"": null,
  ""idServicios"": null
}
```"
2025-07-12T19:39:16.902469,"{'codIncidencia': 'MOCK_INC0001', 'buzon': 'GR_SAL_COMP_AUTORIZACIONES', 'titulo': 'No puede leer los mensajes de reembolsos', 'solicitante': 'MOCK_NAME', 'estado': 'En curso', 'apertura': '01/01/2025 10:00:00 CEST', 'prioridad': '3 - Media', 'descripcion': 'Error: Indica que los mensajes de aviso de reembolsos la letra aparece en blanco y no se ven bien, los ha tenido de copiar y pegar en documento de texto y ponerlo en negrita para leer mensaje NIF/NIE/Otros: MOCK_NIF Nombre y apellidos: MOCK_NAME Nº de Tarjeta: T: MOCK_CARD Nº de póliza: PO: MOCK_POLICY Fecha de nacimiento: 01/01/1980 Ramo: salud Día y Hora en que se produce el error:01/01/2025-10:00 Email y teléfono de contacto: mock@email.com-MOCK_PHONE', 'historial': [{'Fecha': '02/01/2025 08:00:00 CEST', 'Autor': 'MOCK_NAME', 'CodigoResolucion': None, 'NotasResolucion': None, 'buzonComentario': 'MOCK_BUZON', 'buzonAsignado': 'MOCK_BUZON', 'estado': 'En espera', 'detalle': 'Mensaje de ejemplo de historial.'}, {'Fecha': '03/01/2025 08:00:00 CEST', 'Autor': 'MOCK_NAME', 'CodigoResolucion': 'MOCK_CODE', 'NotasResolucion': 'Mensaje de cierre automático de ejemplo.', 'buzonComentario': 'GR_SAL_COMP_AUTORIZACIONES', 'buzonAsignado': 'GR_SAL_COMP_AUTORIZACIONES', 'estado': 'En curso', 'detalle': None}, {'Fecha': '04/01/2025 08:00:00 CEST', 'Autor': 'MOCK_NAME', 'CodigoResolucion': None, 'NotasResolucion': None, 'buzonComentario': 'MOCK_BUZON_CIERRE', 'buzonAsignado': 'MOCK_BUZON', 'estado': 'En curso', 'detalle': 'Reapertura: Se adjunta evidencias del error, pop up avisos de reembolsos, la letra aparece en blanco'}]}","```json
{
  ""poliza"": ""MOCK_POLICY"",
  ""DNI"": null,
  ""emails"": ""mock@email.com"",
  ""telefono"": ""MOCK_PHONE"",
  ""urls"": null,
  ""idServicios"": null
}
```"
2025-07-12T19:40:16.409870,"{'codIncidencia': 'MOCK_INC0002', 'buzon': 'GR_SAL_COMP_AUTORIZACIONES', 'titulo': 'ERROR AL ENVIAR AUTORIZACION', 'solicitante': 'MOCK_NAME', 'estado': 'En curso', 'apertura': '01/01/2025 10:00:00 CEST', 'prioridad': '3 - Media', 'descripcion': 'ERROR AL ENVIAR AUTORIZACION 01/01/2025 10:00H Pantalla en que se produce el error: Al enviar. Contenedor: MOCK_WEB y App MOCK_APP Dispositivo: MOCK_BROWSER y MOCK_DEVICE Documentación: Talón en Captura de pantalla MOCK_NIF MOCK_NAME PO: MOCK_POLICY Email: mock@email.com Tel: MOCK_PHONE', 'historial': []}","```json
{
  ""codIncidencia"": ""MOCK_INC0002"",
  ""poliza"": ""MOCK_POLICY"",
  ""solicitante"": ""MOCK_NAME"",
  ""email"": ""mock@email.com"",
  ""telefono"": ""MOCK_PHONE"",
  ""contenedor"": ""MOCK_WEB"",
  ""app"": ""MOCK_APP"",
  ""dispositivo"": ""MOCK_BROWSER"",
  ""fechaApertura"": ""01/01/2025 10:00:00 CEST""
}
```"
2025-07-12T19:43:12.870129,"{'codIncidencia': 'MOCK_INC0003', 'buzon': 'GR_SAL_COMP_AUTORIZACIONES', 'titulo': 'Error al cargar documentación general', 'solicitante': 'MOCK_NAME', 'estado': 'En curso', 'apertura': '02/01/2025 09:15:00 CEST', 'prioridad': '2 - Alta', 'descripcion': 'No se puede visualizar la documentación general de la póliza. Error al intentar acceder a los documentos. NIF: MOCK_NIF Nombre: MOCK_NAME Póliza: MOCK_POLICY', 'historial': [{'Fecha': '02/01/2025 10:30:00 CEST', 'Autor': 'MOCK_NAME', 'CodigoResolucion': None, 'NotasResolucion': None, 'buzonComentario': 'MOCK_BUZON', 'buzonAsignado': 'MOCK_BUZON', 'estado': 'En espera', 'detalle': 'Se requiere verificación de permisos de acceso a documentos.'}, {'Fecha': '02/01/2025 14:45:00 CEST', 'Autor': 'MOCK_NAME', 'CodigoResolucion': 'MOCK_CODE', 'NotasResolucion': 'Se ha verificado que el problema está relacionado con la versión del API de documentación.', 'buzonComentario': 'MOCK_BUZON', 'buzonAsignado': 'MOCK_BUZON_TECNICO', 'estado': 'En curso', 'detalle': 'Reasignación a equipo técnico para actualización de API.'}]}","```json
{
  ""poliza"": ""MOCK_POLICY"",
  ""DNI"": ""MOCK_NIF"",
  ""emails"": [],
  ""telefono"": [],
  ""urls"": [],
  ""idServicios"": []
}
```"
2025-07-12T19:44:45.657379,"{'codIncidencia': 'MOCK_INC0004', 'buzon': 'GR_SAL_COMP_AUTORIZACIONES', 'titulo': 'Problema con beneficiarios en reembolsos', 'solicitante': 'MOCK_NAME', 'estado': 'Resuelta', 'apertura': '02/01/2025 11:30:00 CEST', 'prioridad': '3 - Media', 'descripcion': 'No se visualizan todos los beneficiarios en el módulo de reembolsos. Solo aparece el titular. NIF: MOCK_NIF Nombre: MOCK_NAME Póliza: MOCK_POLICY', 'historial': [{'Fecha': '12/7/2025, 19:20:57', 'Autor': 'Sistema Automático', 'CodigoResolucion': 'AUTO', 'NotasResolucion': '[SPAI]No visualiza a sus beneficiarios debido a que la póliza consultada es de tipo MOCK_TYPE y no pueden verlos', 'buzonComentario': 'GR_SAL_COMP_AUTORIZACIONES', 'buzonAsignado': 'GR_SAL_COMP_AUTORIZACIONES', 'estado': 'Resuelta', 'detalle': 'Procesado por sistema automático'}]}","```json
{
  ""codIncidencia"": ""MOCK_INC0004"",
  ""poliza"": ""MOCK_POLICY"",
  ""DNI"": ""MOCK_NIF"",
  ""emails"": [],
  ""telefono"": [],
  ""urls"": [],
  ""idServicios"": []
}
```"
2025-07-12T19:45:45.969256,"{'codIncidencia': 'MOCK_INC0005', 'buzon': 'GR_SAL_COMP_AUTORIZACIONES', 'titulo': 'Error al adjuntar documentación', 'solicitante': 'MOCK_NAME', 'estado': 'En curso', 'apertura': '03/01/2025 14:20:00 CEST', 'prioridad': '2 - Alta', 'descripcion': 'No se puede adjuntar documentación en el proceso de reembolso. El sistema muestra error al intentar subir archivos. NIF: MOCK_NIF Nombre: MOCK_NAME', 'historial': []}","```json
{
  ""codIncidencia"": ""MOCK_INC0005"",
  ""poliza"": null,
  ""DNI"": null,
  ""emails"": null,
  ""telefono"": null,
  ""urls"": null,
  ""idServicios"": null,
  ""solicitante"": ""MOCK_NAME"",
  ""titulo"": ""Error al adjuntar documentación"",
  ""descripcion"": ""No se puede adjuntar documentación en el proceso de reembolso. El sistema muestra error al intentar subir archivos. NIF: MOCK_NIF Nombre: MOCK_NAME""
}
```"
